disease_id	canonical_name	aliases	source	xref_doid	external_ids	fetch_date
MONDO:0000426	autosomal dominant disease	autosomal dominant disease or disorder|autosomal dominant hereditary disorder|autosomal dominant inherited disorder|disease or disorder, autosomal dominant|disease, autosomal dominant	MONDO	DOID:0050736		2026-06-29
MONDO:0000428	Y-linked disease	Y-linked disease or disorder|disease or disorder, Y-linked|disease, Y-linked	MONDO	DOID:0050738		2026-06-29
MONDO:0000429	autosomal genetic disease	autosomal hereditary disorder|autosomal inherited disease|autosomal inherited disorder	MONDO	DOID:0050739		2026-06-29
MONDO:0000430	mature T-cell and NK-cell non-Hodgkin lymphoma	PTCL|mature T-and NK-cell lymphoma|mature T-cell and NK-cell lymphoma|mature T-cell and NK-cell non-Hodgkin lymphoma|mature T-cell and NK-cell non-Hodgkin's lymphoma|mature T-cell lymphoma|mature T-cell non-Hodgkin's lymphoma|peripheral T-cell lymphoma	MONDO	DOID:0050749		2026-06-29
MONDO:0000432	lymphoplasmacytic lymphoma	Immunocytoma, lymphoplasmacytic type|lymphoma, lymphoplasmacytic, malignant|lymphoma, plasmacytic|lymphoplasmacytic lymphoma|lymphoplasmacytic lymphoma (Waldenstrom macroglobulinemia)|lymphoplasmacytoid lymphoma	MONDO			2026-06-29
MONDO:0000437	cerebellar ataxia	ataxia syndrome|cerebellar ataxias|spinocerebellar ataxia|spinocerebellar degeneration	MONDO	DOID:0050753		2026-06-29
MONDO:0000440	metabolic acidosis		MONDO	DOID:0050758		2026-06-29
MONDO:0000446	midface dysplasia		MONDO	DOID:0050767		2026-06-29
MONDO:0000447	autosomal dominant polycystic liver disease	AD polycystic liver disease|ADPLD|PCLD|isolated congenital polycystic liver disease|isolated polycystic liver disease|polycystic liver disease	MONDO	DOID:0050770		2026-06-29
MONDO:0000448	paraganglioma	Paraganglionic neoplasm|Paraganglionic tumor|Paraganglionic tumour|neoplasm of paraganglion|neoplasm of the paraganglion|paraganglioma|paragangliomas|paraganglion neoplasm|paraganglion tumor|paraganglion tumour|tumor of paraganglion|tumor of the paraganglion|tumour of paraganglion|tumour of the paraganglion	MONDO	DOID:0050773		2026-06-29
MONDO:0000450	secondary progressive multiple sclerosis	SPMS|secondary-progressive MS	MONDO	DOID:0050783		2026-06-29
MONDO:0000451	primary progressive multiple sclerosis		MONDO	DOID:0050784		2026-06-29
MONDO:0000452	progressive relapsing multiple sclerosis		MONDO	DOID:0050785		2026-06-29
MONDO:0000453	short QT syndrome	short QT syndrome|ventricular arrhythmia associated with short QT syndrome	MONDO	DOID:0050793		2026-06-29
MONDO:0000455	cone dystrophy	cone dystrophy	MONDO	DOID:0050795		2026-06-29
MONDO:0000456	cerebral creatine deficiency syndrome	CCDS|CDS|cerebral creatine deficiency syndrome|creatine deficiency syndrome	MONDO	DOID:0050798		2026-06-29
MONDO:0000457	classical glioblastoma	classical glioblastoma	MONDO	DOID:0050803		2026-06-29
MONDO:0000458	proneural glioblastoma	proneural glioblastoma	MONDO	DOID:0050804		2026-06-29
MONDO:0000459	mesenchymal glioblastoma	mesenchymal glioblastoma	MONDO	DOID:0050805		2026-06-29
MONDO:0000460	neural glioblastoma	neural glioblastoma	MONDO	DOID:0050806		2026-06-29
MONDO:0000461	nutritional biotin deficiency		MONDO	DOID:0050810		2026-06-29
MONDO:0000462	eye adnexa disorder	disease of ocular adnexa|disease or disorder of ocular adnexa|disorder of ocular adnexa|ocular adnexa disease|ocular adnexa disease or disorder	MONDO			2026-06-29
MONDO:0000463	Ochoa syndrome	Ochoa syndrome|Urofacial Syndrome|hydronephrosis-inverted smile syndrome|inverted smile-neurogenic bladder syndrome|partial facial palsy with urinary abnormalities|urofacial syndrome	MONDO	DOID:0050816		2026-06-29
MONDO:0000465	atrioventricular block	AV block|AV nodal block|AVB|atrioventricular block|atrioventricular block (disease)	MONDO	DOID:0050820		2026-06-29
MONDO:0000466	first-degree atrioventricular block	AV block first degree|atrioventricular block first degree|atrioventricular block, first degree|first degree AV block|first degree atrioventricular block	MONDO	DOID:0050821		2026-06-29
MONDO:0000467	second-degree atrioventricular block	AV block second degree|atrioventricular block second degree|atrioventricular block, second degree|second degree AV block|second degree atrioventricular block	MONDO	DOID:0050822		2026-06-29
MONDO:0000468	third-degree atrioventricular block	AV block third degree|atrioventricular block complete|atrioventricular block, third degree|complete AV block|complete atrioventricular block|complete heart block|non-congenital complete atrioventricular block|third degree AV block|third degree atrioventricular block	MONDO	DOID:0050823		2026-06-29
MONDO:0000469	sinoatrial node disorder	disease of sinoatrial node|disease or disorder of sinoatrial node|disorder of sinoatrial node|sinoatrial node disease|sinoatrial node disease or disorder	MONDO	DOID:0050824		2026-06-29
MONDO:0000470	endocardium disorder	disease of endocardium|disease or disorder of endocardium|disorder of endocardium|endocardial disease|endocardium disease|endocardium disease or disorder	MONDO	DOID:0050825		2026-06-29
MONDO:0000471	tricuspid valve disorder	disease of tricuspid valve|disease or disorder of tricuspid valve|disorder of tricuspid valve|tricuspid valve disease|tricuspid valve disease or disorder|tricuspid valve disorder	MONDO	DOID:0050826		2026-06-29
MONDO:0000473	arterial disorder	arterial disease|arterial disorder|arteriopathy|artery disease|artery disease or disorder|disease of artery|disease or disorder of artery|disorder of artery	MONDO	DOID:0050828		2026-06-29
MONDO:0000474	pericardium disorder	disease of pericardium|disease or disorder of pericardium|disorder of pericardium|pericardium disease|pericardium disease or disorder	MONDO	DOID:0050829		2026-06-29
MONDO:0000476	generalized dystonia	dystonia deformans progressiva|generalised isolated dystonia|generalized isolated dystonia	MONDO	DOID:0050835		2026-06-29
MONDO:0000477	focal dystonia		MONDO	DOID:0050836		2026-06-29
MONDO:0000478	multifocal dystonia		MONDO	DOID:0050837		2026-06-29
MONDO:0000479	segmental dystonia		MONDO	DOID:0050838		2026-06-29
MONDO:0000480	anismus	anal region skeletal muscle focal dystonia|focal dystonia of anal region skeletal muscle	MONDO	DOID:0050839		2026-06-29
MONDO:0000481	cervical dystonia		MONDO	DOID:0050840		2026-06-29
MONDO:0000482	focal hand dystonia	hand and arm dystonia|writer's cramp	MONDO	DOID:0050841		2026-06-29
MONDO:0000483	oculogyric crisis		MONDO	DOID:0050842		2026-06-29
MONDO:0000485	spasmodic dystonia	laryngeal dyskinesia|laryngeal dystonia|spasmodic dysphonia|spastic dysphonia	MONDO	DOID:0050844		2026-06-29
MONDO:0000486	craniofacial dystonia		MONDO	DOID:0050845		2026-06-29
MONDO:0000487	hemidystonia		MONDO	DOID:0050846		2026-06-29
MONDO:0000488	periampullary adenoma	periampullary region of duodenum adenoma	MONDO	DOID:0050849		2026-06-29
MONDO:0000489	diabetic encephalopathy		MONDO	DOID:0050850		2026-06-29
MONDO:0000490	glomerulosclerosis	glomerular sclerosis	MONDO	DOID:0050851		2026-06-29
MONDO:0000491	limb ischemia	ischaemic disease of limb|ischemic disease of limb|limb ischaemic disease|limb ischemia|limb ischemic disease	MONDO	DOID:0050852		2026-06-29
MONDO:0000492	chronic venous insufficiency	chronic venous insufficiency (disease)|venous insufficiency (disease), chronic	MONDO	DOID:0050853		2026-06-29
MONDO:0000494	renal fibrosis		MONDO	DOID:0050855		2026-06-29
MONDO:0000495	oppositional defiant disorder	oppositional defiant disorder|oppositional defiant disorder (disease)	MONDO	DOID:0050856		2026-06-29
MONDO:0000496	hemorrhagic cystitis		MONDO	DOID:0050859		2026-06-29
MONDO:0000497	pyometritis	inflammation of myometrium|myometrium inflammation|pyometra	MONDO	DOID:0050862		2026-06-29
MONDO:0000498	arteritic anterior ischemic optic neuropathy	arteritic aion	MONDO	DOID:0050863		2026-06-29
MONDO:0000499	non-arteritic anterior ischemic optic neuropathy	NAION|non-arteritic aion	MONDO	DOID:0050864		2026-06-29
MONDO:0000500	tongue squamous cell carcinoma	scc of the tongue|scc of tongue|squamous cell carcinoma of the tongue|squamous cell carcinoma of tongue|tongue scc|tongue squamous cell carcinoma	MONDO	DOID:0050865		2026-06-29
MONDO:0000502	villous adenoma		MONDO	DOID:0050869		2026-06-29
MONDO:0000503	lung adenocarcinoma in situ	lung adenocarcinoma In situ	MONDO	DOID:0050870		2026-06-29
MONDO:0000507	inclusion body myopathy with Paget disease of bone and frontotemporal dementia	IBMPFD|inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia|inclusion body myopathy/Paget disease/frontotemporal dementia|limb-girdle muscular dystrophy with Paget disease of bone|pagetoid amyotrophic lateral sclerosis|pagetoid neuroskeletal syndrome	MONDO	DOID:0050881		2026-06-29
MONDO:0000508	syndromic intellectual disability	syndrome associated with intellectual disability|syndromic intellectual disability	MONDO	DOID:0050888		2026-06-29
MONDO:0000509	non-syndromic intellectual disability	isolated intellectual disability|nonsyndromic intellectual disability	MONDO	DOID:0050889		2026-06-29
MONDO:0000510	synucleinopathy		MONDO	DOID:0050890		2026-06-29
MONDO:0000513	bone ameloblastoma	ameloblastoma of bone tissue|bone tissue ameloblastoma	MONDO	DOID:0050895		2026-06-29
MONDO:0000514	bone squamous cell carcinoma	bone tissue squamous cell carcinoma	MONDO	DOID:0050896		2026-06-29
MONDO:0000515	bone chondrosarcoma	bone tissue chondrosarcoma (disease)|chondrosarcoma (disease) of bone tissue	MONDO	DOID:0050897		2026-06-29
MONDO:0000516	phalanx chondroma	phalanx chondroma	MONDO	DOID:0050898		2026-06-29
MONDO:0000517	brain stem medulloblastoma	brainstem medulloblastoma|medulloblastoma of brainstem	MONDO	DOID:0050899		2026-06-29
MONDO:0000518	sacrum chordoma	chordoma (disease) of fused sacrum|fused sacrum chordoma (disease)	MONDO	DOID:0050900		2026-06-29
MONDO:0000519	corpus callosum oligodendroglioma	corpus callosum oligodendroglioma|oligodendroglioma of corpus callosum	MONDO	DOID:0050901		2026-06-29
MONDO:0000520	parietal lobe ependymal tumor	ependymal tumor of parietal lobe|ependymal tumour of parietal lobe|parietal lobe ependymal tumor	MONDO	DOID:0050903		2026-06-29
MONDO:0000521	salivary gland carcinoma	carcinoma of saliva-secreting gland|carcinoma of salivary gland|carcinoma of the salivary gland|saliva-secreting gland carcinoma|salivary gland carcinoma	MONDO	DOID:0050904		2026-06-29
MONDO:0000524	mixed extragonadal germ cell cancer		MONDO	DOID:0050907		2026-06-29
MONDO:0000525	cecum villous adenoma	caecum villous adenoma|cecal villous adenoma|cecum villous adenoma|villous adenoma of cecum|villous adenoma of the cecum	MONDO	DOID:0050910		2026-06-29
MONDO:0000527	colon adenoma	adenoma of colon|adenoma of the colon|colon adenoma|colonic adenoma	MONDO	DOID:0050912		2026-06-29
MONDO:0000530	rectum adenoma	adenoma of rectum|adenoma of the rectum|rectal adenoma|rectum adenoma	MONDO	DOID:0050915		2026-06-29
MONDO:0000531	bronchus mucoepidermoid carcinoma	bronchus mucoepidermoid carcinoma	MONDO	DOID:0050916		2026-06-29
MONDO:0000532	lung combined type small cell adenocarcinoma		MONDO	DOID:0050917		2026-06-29
MONDO:0000534	trachea mucoepidermoid carcinoma	trachea mucoepidermoid carcinoma	MONDO	DOID:0050919		2026-06-29
MONDO:0000536	pharyngeal squamous cell carcinoma	pharyngeal (including hypopharyngeal and oropharyngeal) squamous cell carcinoma|pharyngeal squam. cell carcinoma|pharyngeal squamous cell carcinoma|pharyngeal throat squamous cell cancer|pharynx squamous cell carcinoma	MONDO	DOID:0050921		2026-06-29
MONDO:0000539	striated muscle rhabdoid tumor	striated muscle tissue rhabdoid tumor|striated muscle tissue rhabdoid tumour	MONDO	DOID:0050924		2026-06-29
MONDO:0000540	small intestinal neuroendocrine tumor G1	carcinoid tumor of small bowel|carcinoid tumor of small intestine|carcinoid tumor of the small bowel|carcinoid tumor of the small intestine|carcinoid tumour of small bowel|carcinoid tumour of small intestine|carcinoid tumour of the small bowel|carcinoid tumour of the small intestine|grade 1 neuroendocrine neoplasm of small intestine|small bowel carcinoid tumor|small bowel carcinoid tumour|small intestinal NET G1|small intestinal carcinoid tumor|small intestinal carcinoid tumour|small intestinal neuroendocrine tumor G1|small intestine NET G1|small intestine carcinoid tumor|small intestine carcinoid tumor (disease)|small intestine carcinoid tumour|small intestine carcinoid tumour (disease)|small intestine neuroendocrine neoplasm G1|small intestine neuroendocrine tumor, well differentiated, low grade	MONDO	DOID:0050925		2026-06-29
MONDO:0000541	jejunal adenocarcinoma	jejunal adenocarcinoma|jejunal adenocarcinoma (disease)|jejunum adenocarcinoma	MONDO	DOID:0050926		2026-06-29
MONDO:0000543	ovarian melanoma	metastatic melanoma of ovary|ovary melanoma (disease)|ovary metastatic melanoma	MONDO	DOID:0050928		2026-06-29
MONDO:0000544	mucosal melanoma	mucosal melanoma	MONDO	DOID:0050929		2026-06-29
MONDO:0000545	sublingual gland adenoid cystic carcinoma	sublingual gland adenoid cystic carcinoma	MONDO	DOID:0050930		2026-06-29
MONDO:0000548	ovarian clear cell cancer	malignant ovarian clear cell neoplasm|malignant ovarian clear cell tumor|malignant ovarian clear cell tumour	MONDO	DOID:0050934		2026-06-29
MONDO:0000549	cervical neuroblastoma	neck neuroblastoma|neuroblastoma of neck	MONDO	DOID:0050935		2026-06-29
MONDO:0000550	extra-adrenal sympathetic paraganglioma	extra-adrenal Chromaffinoma|extra-adrenal chromaffin neoplasm|extra-adrenal pheochromocytoma|extra-adrenal sympathetic Paraganglionic neoplasm|extra-adrenal sympathetic paraganglioma|extraadrenal pheochromocytoma	MONDO	DOID:0050936		2026-06-29
MONDO:0000551	retroperitoneal neuroblastoma	neuroblastoma of retroperitoneal space|retroperitoneal space neuroblastoma	MONDO	DOID:0050937		2026-06-29
MONDO:0000552	breast lobular carcinoma	carcinoma of lobule of mammary gland|lobular adenocarcinoma|lobular breast carcinoma|lobular carcinoma|lobular carcinoma of breast|lobular carcinoma of the breast|lobule of mammary gland carcinoma	MONDO	DOID:0050938		2026-06-29
MONDO:0000553	uterine corpus endometrial carcinoma	body of uterus endometrial carcinoma (disease)|endometrial carcinoma (disease) of body of uterus	MONDO	DOID:0050939		2026-06-29
MONDO:0000554	endocervical adenocarcinoma	endocervical adenocarcinoma, usual type|endocervix adenocarcinoma	MONDO	DOID:0050940		2026-06-29
MONDO:0000563	GRID2-related autosomal dominant spinocerebellar ataxia		MONDO	DOID:0050988		2026-06-29
MONDO:0000565	infective endocarditis	endocarditis infective	MONDO	DOID:0060000		2026-06-29
MONDO:0000568	autoimmune disorder of central nervous system	central nervous system autoimmune disease|central nervous system hypersensitivity reaction type II disease	MONDO	DOID:0060004		2026-06-29
MONDO:0000569	autoimmune disorder of endocrine system	endocrine system autoimmune disease|endocrine system hypersensitivity reaction type II disease	MONDO	DOID:0060005		2026-06-29
MONDO:0000572	recombinase activating gene 1 deficiency	recombinase activating gene 1 deficiency	MONDO	DOID:0060011		2026-06-29
MONDO:0000573	recombinase activating gene 2 deficiency	recombinase activating gene 2 deficiency	MONDO	DOID:0060012		2026-06-29
MONDO:0000577	congenital anemia	congenital anaemia (disease)|congenital anemia|congenital anemia (disease)	MONDO			2026-06-29
MONDO:0000583	immunoglobulin beta deficiency		MONDO	DOID:0060026		2026-06-29
MONDO:0000586	autoimmune disorder of exocrine system	exocrine system autoimmune disease|exocrine system hypersensitivity reaction type II disease	MONDO	DOID:0060029		2026-06-29
MONDO:0000587	autoimmune disease of ear, nose and throat	autoimmune otorhinolaryngologic disease	MONDO	DOID:0060030		2026-06-29
MONDO:0000588	autoimmune disorder of gastrointestinal tract	alimentary part of gastrointestinal system autoimmune disease|alimentary part of gastrointestinal system hypersensitivity reaction type II disease|autoimmune disease of alimentary part of gastrointestinal system	MONDO	DOID:0060031		2026-06-29
MONDO:0000589	autoimmune disorder of musculoskeletal system	musculoskeletal system autoimmune disease|musculoskeletal system hypersensitivity reaction type II disease	MONDO	DOID:0060032		2026-06-29
MONDO:0000590	autoimmune disorder of peripheral nervous system	peripheral nervous system autoimmune disease|peripheral nervous system hypersensitivity reaction type II disease	MONDO	DOID:0060033		2026-06-29
MONDO:0000591	intrinsic cardiomyopathy	intrinsic cardiomyopathy|primary cardiomyopathy	MONDO	DOID:0060036		2026-06-29
MONDO:0000592	specific developmental disorder		MONDO	DOID:0060038		2026-06-29
MONDO:0000594	pervasive developmental disorder		MONDO	DOID:0060040		2026-06-29
