disease_id	molecule_id	relation_type	source	evidence_class	molecule_backbone_mapped	fetch_date
MONDO:0005575	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0019460	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021637	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005096	CHEMBL538943	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021085	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003510	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021117	DB00773	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005453	CHEMBL1200571	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005081	DB00331	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001657	DB00331	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB00331	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0100233	DB00331	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001039	DB00976	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005100	CHEMBL1737	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0024327	DB11080	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005517	DB01390	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002268	DB01390	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001797	CHEMBL3184791	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0003781	DB00766	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0024388	DB00766	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0024330	DB00766	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0000448	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003219	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005184	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0015459	DB01229	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005240	DB00993	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021178	DB00437	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006952	CHEMBL1200654	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005252	DB01001	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005154	DB00118	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006982	DB00482	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB00482	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0015459	DB00482	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005010	DB00126	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0000448	DB00126	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB00126	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005385	DB00335	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001628	DB01188	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001586	DB00316	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0043653	CHEMBL1200380	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0043693	DB01060	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003781	DB01060	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0024388	DB01060	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001039	DB01060	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0024330	DB01060	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002009	DB04836	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002639	DB00564	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002009	CHEMBL1200964	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005062	DB01136	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005157	DB01136	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005300	DB01136	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0024388	DB01327	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004989	DB00169	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005159	DB00169	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB00169	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002268	DB06723	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0020804	CHEMBL1200582	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0016642	CHEMBL1200582	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002268	DB00501	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005252	DB00880	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005150	DB00945	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB00945	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004643	DB00987	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0008487	DB00125;DB17289	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005252	DB00125;DB17289	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006909	DB00125;DB17289	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006909	DB00575	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003046	CHEMBL5314375	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005062	DB06724	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0000328	DB06724	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002268	DB06724	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001628	DB04794	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006687	DB01175	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005029	DB01008	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021736	DB01222	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005393	CHEMBL1200384	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005301	DB00967	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005898	CHEMBL1497	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0001134	DB01197	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005147	DB01197	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002268	DB00927	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0000328	DB00258	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0016145	DB11921	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005047	DB00304	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB03516	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005325	CHEMBL1200396	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0008840	CHEMBL2021430	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0000262	DB00257	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002234	DB00257	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005114	DB01053	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001039	DB01053	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004652	CHEMBL1232	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021680	CHEMBL1232	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0024313	CHEMBL1232	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021678	CHEMBL1232	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004956	DB01234	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004959	DB01234	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021113	DB01234	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001416	DB01234	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB01234	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0024327	DB01234	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0024330	DB01234	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002009	DB11823	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0000448	DB01576	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0011012	DB01609	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0015253	DB01609	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005010	DB09341	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0007275	DB09341	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0017604	DB09341	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0024327	DB09341	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002009	CHEMBL1628234	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004565	CHEMBL1200839	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004956	DB00741	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005159	DB00741	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005402	DB00741	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0043653	DB00741	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0018905	DB00380	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005059	DB00380	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021178	DB09214	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005010	DB00783	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005267	DB00783	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0017604	DB00997	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0016216	DB00997	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006681	CHEMBL1200699	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0018876	CHEMBL2030434	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005575	CHEMBL1770	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0019781	DB01005	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0044348	DB01005	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006736	DB00724	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005010	DB00974	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0100338	DB00974	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002676	DB01181	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003022	DB01181	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003585	DB01181	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004105	DB01181	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005265	DB00196	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005036	DB16024	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB16024	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0011962	DB16024	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004992	DB01006	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005402	CHEMBL1201138	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002032	CHEMBL1201138	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0003219	CHEMBL1201138	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005184	CHEMBL1201138	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005575	CHEMBL1201138	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0015459	CHEMBL1201138	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021100	DB06202	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0024327	DB01029	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005098	DB04335	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005015	CHEMBL1200328	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021667	CHEMBL1200328	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005617	DB00544	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002032	DB00544	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003219	DB00544	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005184	DB00544	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB00544	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0015459	DB00544	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021118	DB00544	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005269	DB14509	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002009	DB14509	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB00322	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002009	DB00186	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004456	DB00704	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002009	DB00158	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB00158	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0024327	DB00158	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005275	DB00760	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002025	DB00760	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002602	CHEMBL1200593	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0003085	DB00218	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0024330	DB00218	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0017416	DB00583	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0019079	DB00583	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005096	CHEMBL1637	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021253	CHEMBL1637	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005618	DB00472	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005132	DB01024	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006325	DB04106	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002009	DB01171	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002009	DB00555	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005267	DB00627	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005294	DB00627	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002009	CHEMBL1201156	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002009	DB04820	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005554	DB09212	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB09152	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005294	DB00227	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002268	DB00585	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004235	DB00244	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004959	DB01206	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0000448	DB01206	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001982	DB00419	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002009	DB13219	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004949	DB06193	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005258	CHEMBL1699	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004959	DB01042	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006325	DB01042	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006486	DB01042	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB01042	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005059	CHEMBL1201132	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0006920	CHEMBL1703	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002009	DB00934	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0000607	DB00563	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005578	DB00563	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004491	DB00563	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0020640	CHEMBL1201081	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005240	CHEMBL5314371	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005402	CHEMBL975	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0016698	CHEMBL975	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004952	DB00959	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0043797	DB00959	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005300	CHEMBL2356097	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005375	CHEMBL1417019	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005575	DB00305	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0015459	DB00305	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004981	DB00818	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006693	DB00818	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0007275	CHEMBL1364144	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005098	DB00140	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006052	DB12667	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003219	DB03209	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB03209	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001410	DB01708	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005084	DB00834	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021100	DB00834	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0000945	CHEMBL6067961	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004995	DB00603	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005381	DB00603	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005010	DB00761	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005044	CHEMBL3989822	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005575	DB00916	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005364	DB00550	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005554	DB12150	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0007275	DB15566	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0007254	DB01062	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005091	DB00198	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001416	DB00904	indication	ChEMBL	curated_indication	True	2026-06-29
