hpo_id	term	synonyms	source	hierarchy_reference	fetch_date
HP:0000292	Loss of facial adipose tissue	Decreased amount of facial adipose tissue|Decreased amount of facial fat|Decreased volume of facial adipose tissue|Loss of facial fat|Loss of facial subcutaneous adipose tissue|Loss of subcutaneous adipose tissue from face	HPO		2026-06-29
HP:0000293	Full cheeks	Apple cheeks|Big cheeks|Chubby cheeks|Full cheeks|Hyperplasia of cheeks|Hypertrophy of cheeks|Increased size of cheeks|Large cheeks|Puffy cheeks	HPO		2026-06-29
HP:0000294	Low anterior hairline	Low frontal hairline|Low-set frontal hairline	HPO		2026-06-29
HP:0000295	Doll-like facies	Doll-like facial appearance	HPO		2026-06-29
HP:0000297	Facial hypotonia	Decreased facial muscle tone|Hypotonic facies|Low facial muscle tone|Reduced facial muscle tone	HPO		2026-06-29
HP:0000298	Mask-like facies	Amimia|Expressionless face|Lack of facial expression|Mask-like facial appearance|Masklike facies	HPO		2026-06-29
HP:0000300	Oval face	Oval face|Oval facial shape|Oval facies	HPO		2026-06-29
HP:0000301	Abnormality of facial musculature	Abnormality of facial muscles|Facial muscle issue	HPO		2026-06-29
HP:0000303	Mandibular prognathia	Big lower jaw|Big mandible|Enlarged mandible|Enlargement of mandible|Hyperplasia of lower jaw|Increased projection of lower jaw|Increased projection of mandible|Increased size of lower jaw|Increased size of mandible|Large lower jaw|Large mandible|Lower jaw excess|Lower jaw hyperplasia|Macromandible|Mandible prognathism|Mandibular excess|Mandibular hyperplasia|Mandibular macrognathia|Mandibular prognathism|Prognathia|Prognathism|Prominent chin|Prominent jaw|Prominent lower jaw|Prominent mandible|Relative mandibular prognathism	HPO		2026-06-29
HP:0000306	Abnormality of the chin	Abnormality of the chin	HPO		2026-06-29
HP:0000307	Pointed chin	Pointed chin|Pointed mention region|Pointy chin|Small pointed chin|Witch's chin	HPO		2026-06-29
HP:0000308	Microretrognathia	Retromicrognathia|Small retruded chin	HPO		2026-06-29
HP:0000309	Abnormal midface morphology	Abnormal morphology of the midface|Abnormality of the midface|Anomaly of the midface	HPO		2026-06-29
HP:0000311	Round face	Circular face|Round face|Round facial appearance|Round facial shape|Round facies	HPO		2026-06-29
HP:0000315	Abnormality of the orbital region	Abnormality of the eye region	HPO		2026-06-29
HP:0000316	Hypertelorism	Excessive orbital separation|Increased distance between eye sockets|Increased distance between eyes|Increased interpupillary distance|Ocular hypertelorism|Wide-set eyes|Widely spaced eyes|Widened interpupillary distance	HPO		2026-06-29
HP:0000317	Facial myokymia	Involuntary facial contraction|Involuntary facial quivering	HPO		2026-06-29
HP:0000319	Smooth philtrum	Decreased depth of philtrum|Flat philtrum|Indistinct philtrum|Philtrum, smooth|Shallow philtrum|Simple philtrum	HPO		2026-06-29
HP:0000320	Bird-like facies	Bird-like facial appearance	HPO		2026-06-29
HP:0000321	Square face	Square face|Square facial shape|Square facies	HPO		2026-06-29
HP:0000322	Short philtrum	Decreased height of philtrum|Decreased length of philtrum|Decreased vertical dimension of philtrum|Vertical hypoplasia of philtrum	HPO		2026-06-29
HP:0000324	Facial asymmetry	Asymmetric facies|Asymmetry of face|Asymmetry of right and left side of face|Crooked face|Facial asymmetry|Unbalanced face|Unequal sides of face|Uneven face|Uneven sides of face|Unsymmetrical face	HPO		2026-06-29
HP:0000325	Triangular face	Face with broad temples and narrow chin|Inverted triangular face|Triangular face|Triangular facial shape|Triangular facies	HPO		2026-06-29
HP:0000326	Abnormal maxilla morphology	Abnormality of the maxilla|Abnormality of the upper jaw bone|Abnormality of the upper jaw bones	HPO		2026-06-29
HP:0000327	Hypoplasia of the maxilla	Decreased size of maxilla|Decreased size of upper jaw|Hypoplasia of upper jaw bones|Hypoplastic maxillary bones|Hypotrophic maxilla|Hypotrophic upper jaw bones|Maxillary deficiency|Maxillary hypoplasia|Maxillary micrognathia|Maxillary retrognathia|Maxillary retrusion|Micromaxilla|Retrognathia of upper jaw|Retrusion of upper jaw bones|Small maxilla|Small upper jaw|Small upper jaw bones|Upper jaw deficiency|Upper jaw retrusion	HPO		2026-06-29
HP:0000329	Facial hemangioma	Facial hemangiomata	HPO		2026-06-29
HP:0000331	Short chin	Decreased height of chin|Short chin|Short lower third of face|Small chin|Vertical deficiency of chin|Vertical hypoplasia of chin	HPO		2026-06-29
HP:0000336	Prominent supraorbital ridges	Prominent brow|Prominent supraorbital margins|Prominent supraorbital ridge|Protruding supraorbital ridge|Supraorbital hyperostosis	HPO		2026-06-29
HP:0000337	Broad forehead	Bitemporal widening|Broad forehead|Increased bitemporal dimension|Increased bitemporal width|Increased width of the forehead|Intertemporal widening|Wide forehead	HPO		2026-06-29
HP:0000338	Hypomimic face	Decreased facial expressions|Decreased facial muscle movement|Dull facial expression|Hypomimia	HPO		2026-06-29
HP:0000339	Pugilistic facies	Boxer-like facial appearance|Pugilistic facial appearance	HPO		2026-06-29
HP:0000340	Sloping forehead	Inclined forehead|Posteriorly sloping forehead|Receding forehead|Sloping forehead	HPO		2026-06-29
HP:0000341	Narrow forehead	Bitemporal narrowing|Bitemporal narrowness|Bitemporal skull narrowing|Decreased width of the forehead|Intertemporal narrowing|Narrow bitemporal diameter|Narrow bitemporal width|Narrow forehead|Temporal narrowness	HPO		2026-06-29
HP:0000343	Long philtrum	Elongated philtrum|Increased height of philtrum|Increased length of philtrum|Increased vertical dimension of philtrum|Vertical hyperplasia of philtrum	HPO		2026-06-29
HP:0000346	Whistling appearance	Whistling appearance|Whistling facial appearance	HPO		2026-06-29
HP:0000347	Micrognathia	Decreased size of lower jaw|Decreased size of mandible|Hypoplasia of lower jaw|Hypoplasia of mandible|Hypoplastic mandible|Hypoplastic mandible condyle|Hypotrophic lower jaw|Hypotrophic mandible|Little lower jaw|Little mandible|Lower jaw deficiency|Lower jaw hypoplasia|Mandibular deficiency|Mandibular hypoplasia|Mandibular micrognathia|Micrognathia of lower jaw|Micromandible|Robin mandible|Severe hypoplasia of mandible|Small jaw|Small lower jaw|Small mandible|Underdevelopment of lower jaw|Underdevelopment of mandible	HPO		2026-06-29
HP:0000348	High forehead	High forehead|Tall forehead	HPO		2026-06-29
HP:0000349	Widow's peak	Hairline peak|Hairline point|Pointed frontal hairline|Pointed hairline at front of head|V-shaped frontal hairline|Widow's peak	HPO		2026-06-29
HP:0000350	Small forehead	Decreased size of forehead|Decreased size of frontal region of face|Small forehead	HPO		2026-06-29
HP:0000356	Abnormality of the outer ear	Abnormal pinnae|Abnormality of the auricle|Abnormality of the external ear|Abnormality of the outer ear|External ear malformation|External ear malformations|Malformed pinnae|Outer ear abnormality	HPO		2026-06-29
HP:0000357	Abnormal location of ears	Abnormal location of ears|External ear position defect	HPO		2026-06-29
HP:0000358	Posteriorly rotated ears	Ear, posterior angulation, increased|Ears rotated toward back of head|Posteriorly angulated ears|Posteriorly rotated|Posteriorly rotated auricles|Posteriorly-angulated ears|Posteriorly-rotated ears	HPO		2026-06-29
HP:0000359	Abnormality of the inner ear	Abnormality of the inner ear|Inner ear abnormality	HPO		2026-06-29
HP:0000360	Tinnitus	Ringing in ears|Ringing in the ears	HPO		2026-06-29
HP:0000362	Otosclerosis		HPO		2026-06-29
HP:0000363	Abnormal earlobe morphology	Abnormal earlobe|Abnormal lobe of ear|Abnormality of auricular lobule|Abnormality of ear lobe|Abnormality of earlobe|Abnormality of lobulus auriculae	HPO		2026-06-29
HP:0000364	Hearing abnormality	Abnormal hearing|Hearing abnormality	HPO		2026-06-29
HP:0000365	Hearing impairment	Deafness|Hearing defect|Hearing impairment|Hearing loss|Hypacusis|Hypoacusis	HPO		2026-06-29
HP:0000366	Abnormality of the nose	Abnormality of the nose|Anomaly of the nose|Nasal abnormality|Nasal anomaly	HPO		2026-06-29
HP:0000369	Low-set ears	Low set ears|Low-set ears|Low-set pinnae|Lowset ears|Melotia	HPO		2026-06-29
HP:0000370	Abnormality of the middle ear	Middle ear abnormalities|Middle ear abnormality	HPO		2026-06-29
HP:0000371	Acute otitis media	Acute middle ear infection	HPO		2026-06-29
HP:0000372	Abnormal auditory canal morphology	Abnormality of the auditory canal|Auditory canal abnormality	HPO		2026-06-29
HP:0000375	Abnormal cochlea morphology	Abnormality of cochlea	HPO		2026-06-29
HP:0000376	Incomplete partition of the cochlea type II	Cochlear malformation defect (Mondini dysplasia)|Mondini defect|Mondini dysplasia|Mondini malformation	HPO		2026-06-29
HP:0000377	Abnormal pinna morphology	Abnormal form of ears|Abnormally shaped ears|Auricular malformation|Deformed auricles|Deformed ears|Dysplastic ears|Malformation of auricle|Malformed auricles|Malformed ears|Malformed external ears|Minor malformation of the auricles|Poorly defined conchae	HPO		2026-06-29
HP:0000378	Cupped ear	Capuchin ears|Cup-shaped ears|Cupped ear|Cupped ears|Simple, cup-shaped ears	HPO		2026-06-29
HP:0000381	Stapes ankylosis	Stapes fixation	HPO		2026-06-29
HP:0000383	Abnormal periauricular region morphology	Abnormality of periauricular region	HPO		2026-06-29
HP:0000384	Preauricular skin tag	Ear tag|Periauricular skin tag|Preauricular acrochordon|Preauricular fibroepithelial polyp|Preauricular skin tags|Preauricular tag|Preauricular tags	HPO		2026-06-29
HP:0000385	Small earlobe	Hypoplastic earlobes|Hypoplastic lobules|Small earlobe|Small earlobes	HPO		2026-06-29
HP:0000387	Absent earlobe	Absent ear lobes|Absent earlobe|Earlobe, absent|Lobeless ears|Lobule aplasia	HPO		2026-06-29
HP:0000388	Otitis media	Middle ear infection	HPO		2026-06-29
HP:0000389	Chronic otitis media	Chronic ear infection|Chronic infections of the middle ear|Chronic middle ear infection|Otitis media, chronic	HPO		2026-06-29
HP:0000391	Thickened helices	Thick helix	HPO		2026-06-29
HP:0000394	Lop ear		HPO		2026-06-29
HP:0000395	Prominent antihelix		HPO		2026-06-29
HP:0000396	Overfolded helix	Over-folded helices|Overfolded ears|Overfolded helices	HPO		2026-06-29
HP:0000399	Prelingual sensorineural hearing impairment	Deafness, sensorineural, prelingual|Prelingual sensorineural deafness	HPO		2026-06-29
HP:0000400	Macrotia	Large ears|Large pinnae	HPO		2026-06-29
HP:0000402	Stenosis of the external auditory canal	External auditory canal stenosis|Narrow auditory canals|Narrow external auditory canals|Narrow external auditory meatus|Narrowing of passageway from outer ear to middle ear|Stenotic external auditory canal	HPO		2026-06-29
HP:0000403	Recurrent otitis media	Frequent otitis media|Multiple episodes of otitis media|Otitis media, recurrent|Recurrent episodes of otitis media|Recurrent middle ear infection|Susceptibility to otitis media	HPO		2026-06-29
HP:0000405	Conductive hearing impairment	Conduction deafness|Conductive deafness|Conductive hearing loss|Hearing loss, conductive	HPO		2026-06-29
HP:0000407	Sensorineural hearing impairment	Hearing loss, sensorineural|Sensorineural deafness|Sensorineural hearing loss	HPO		2026-06-29
HP:0000408	Progressive sensorineural hearing impairment	Bilateral progressive sensorineural hearing loss|Hearing loss, progressive sensorineural|Hearing loss, sensorineural, bilateral, progressive|Hearing loss, sensorineural, progressive|Progressive bilateral sensorineural hearing loss|Sensorineural hearing loss, progressive	HPO		2026-06-29
HP:0000410	Mixed hearing impairment	Hearing loss, mixed|Mixed hearing impairment|Mixed hearing loss	HPO		2026-06-29
HP:0000411	Protruding ear	Prominent ear|Prominent ears|Protruding ears	HPO		2026-06-29
HP:0000413	Atresia of the external auditory canal	Absent auditory canals|Absent ear canal|Absent external auditory canals|Atresia of the external auditory canals|Atretic auditory canal|Atretic auditory canals|Atretic external auditory canal|Atretic external auditory canals|Auditory canal atresia|External acoustic meatus atresia|External auditory canal atresia|External auditory meatal atresia|External auditory meatus atresia	HPO		2026-06-29
HP:0000414	Bulbous nose	Bulbous nasal tip|Bulbous nose|Potato nose	HPO		2026-06-29
HP:0000415	Abnormal choanae morphology	Abnormality of the choanae	HPO		2026-06-29
HP:0000417	Slender nose	Slender nose	HPO		2026-06-29
HP:0000418	Narrow nasal ridge	Decreased width of dorsum of nose|Decreased width of nasal dorsum|Decreased width of nasal ridge|Narrow dorsum of nose|Narrow nasal dorsum|Narrow nasal ridge|Pinched nose|Thin dorsum of nose|Thin nasal dorsum|Thin nasal ridge	HPO		2026-06-29
HP:0000419	Abnormal nasal septum morphology	Abnormality of septum of nose|Abnormality of the nasal septum|Anomaly of nasal septum|Anomaly of septum of nose	HPO		2026-06-29
HP:0000420	Short nasal septum	Decreased length of nasal septum|Decreased length of septum of nose|Short nasal septum|Short septum of nose	HPO		2026-06-29
HP:0000421	Epistaxis	Bloody nose|Frequent nosebleeds|Nasal haemorrhage|Nasal hemorrhage|Nose bleed|Nose bleeding|Nosebleed	HPO		2026-06-29
HP:0000422	Abnormal nasal bridge morphology	Abnormality of the bridge of the nose|Abnormality of the nasal bridge|Abnormality of the nasal root	HPO		2026-06-29
HP:0000426	Prominent nasal bridge	Convex bridge of nose|Convex nasal bridge|Elevated nasal bridge|High nasal bridge|Prominent bridge of nose|Prominent nasal bridge|Prominent nasal root|Protruding bridge of nose|Protruding nasal bridge	HPO		2026-06-29
HP:0000429	Abnormal morphology of the nasal alae	Abnormality of the nasal ala|Abnormality of the nasal alae	HPO		2026-06-29
HP:0000430	Underdeveloped nasal alae	Ala nasi, underdeveloped|Alar cartilage hypoplasia|Decreased size of nasal alae|Hypoplastic alae nasae|Hypoplastic alae nasi|Hypoplastic alar cartilage|Hypoplastic alar nasae|Hypoplastic nares|Hypoplastic nasal alae|Hypoplastic nasal wings|Hypoplastic nostrils|Nasal cartilage hypoplasia|Small nasal alae|Thin hypoplastic alae nasi|Underdeveloped tissue around nostril	HPO		2026-06-29
HP:0000431	Wide nasal bridge	Broad flat nasal bridge|Broad nasal bridge|Broad nasal root|Broadened nasal bridge|Increased breadth of bridge of nose|Increased breadth of nasal bridge|Increased width of bridge of nose|Increased width of nasal bridge|Nasal bridge broad|Nasal bridge, wide|Wide bridge of nose|Wide nasal bridge|Widened nasal bridge	HPO		2026-06-29
HP:0000433	Abnormal nasal mucosa morphology	Abnormality of mucosa of nose|Abnormality of mucous membrane of nose|Abnormality of nasal mucous membrane|Abnormality of the nasal mucosa	HPO		2026-06-29
HP:0000434	Nasal mucosa telangiectasia	Angioectasia of mucosa of nose|Angioectasia of mucous membrane of nose|Angioectasia of nasal mucous membrane|Nasal mucous membrane telangiectasia|Spider veins of mucosa of nose|Spider veins of mucous membrane of nose|Spider veins of nasal mucous membrane|Telangiectasia of mucosa of nose|Telangiectasia of mucous membrane of nose|Telangiectasia of nasal mucous membrane	HPO		2026-06-29
HP:0000436	Abnormal nasal tip morphology	Abnormality of the nasal tip|Abnormality of tip of nose	HPO		2026-06-29
HP:0000437	Depressed nasal tip	Caved in nasal tip|Depressed nasal tip|Depressed tip of nose|Flat nasal tip|Flat tip of nose|Flattened nasal tip|Nasal tip, depressed|Nasal tip, recessed|Nasal tip, retruded|Retruded tip of nose	HPO		2026-06-29
HP:0000444	Convex nasal ridge	Beaked nose|Beaklike protrusion|Convex dorsum of nose|Convex nasal dorsum|Hooked nose|Polly beak nasal deformity	HPO		2026-06-29
HP:0000445	Wide nose	Broad nose|Increased breadth of nose|Increased nasal breadth|Increased nasal width|Increased width of nose|Wide nose	HPO		2026-06-29
HP:0000446	Narrow nasal bridge	Narrow bridge of nose|Narrow nasal bridge|Narrow nasal root|Nasal Bridge, Narrow|Nasal bridge, thin|Pinched bridge of nose|Pinched nasal bridge	HPO		2026-06-29
HP:0000447	Pear-shaped nose	Pear-shaped nose	HPO		2026-06-29
HP:0000448	Prominent nose	Big nose|Disproportionately large nose|Hyperplasia of nose|Hypertrophy of nose|Increased nasal size|Increased size of nose|Large nose|Nasal hyperplasia|Nasal hypertrophy|Prominent nose|Pronounced nose	HPO		2026-06-29
HP:0000451	Triangular nasal tip	Triangular nasal tip|Triangular shaped tip of nose	HPO		2026-06-29
HP:0000452	Choanal stenosis	Coanal stenosis|Narrowing of the rear opening of the nasal cavity	HPO		2026-06-29
HP:0000453	Choanal atresia	Blockage of the rear opening of the nasal cavity	HPO		2026-06-29
HP:0000454	Flared nostrils	Flared nasal alae|Flared nostrils	HPO		2026-06-29
